Citizen_ID,District,Age,Gender,Community,Annual_Income,Ration_Card_Type,Education_Level,Occupation,Land_Holding_Acres,Marital_Status,Disability_Status,SHG_Member,Eligible_Scheme
TN-THE-342077,Theni,17,Female,MBC,50657,PHH,8th Pass,Student,0,Single,0,0,Not Eligible / General Public
TN-THO-455054,Thoothukudi,40,Male,BC,90586,PHH,10th Pass,Agriculture,1,Single,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-THE-754437,Theni,18,Female,BC,46362,PHH,8th Pass,Student,0,Single,0,0,Not Eligible / General Public
TN-MAD-997110,Madurai,54,Male,MBC,75507,PHH,12th Pass,Agriculture,2,Married,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-THE-552149,Theni,55,Male,MBC,29861,PHH,12th Pass,Self-Employed,0,Single,0,0,Not Eligible / General Public
TN-RAM-608861,Ramanathapuram,23,Male,BC,33426,PHH,8th Pass,Agriculture,3.6,Single,0,0,MGNREGS (100 Days Rural Employment)
TN-THE-483257,Theni,17,Male,BC,107103,PHH,8th Pass,Student,0,Single,0,0,Not Eligible / General Public
TN-THE-416869,Theni,80,Male,MBC,60711,PHH,Graduate,Unemployed,0,Widow,0,0,Indira Gandhi National Old Age Pension
TN-TEN-770547,Tenkasi,71,Male,BC,50778,PHH,10th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-MAD-277890,Madurai,35,Male,MBC,51021,PHH,12th Pass,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-THE-162203,Theni,54,Male,BC,29550,PHH,10th Pass,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-KAN-147516,Kanyakumari,83,Male,MBC,24993,PHH,Diploma,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-RAM-150926,Ramanathapuram,72,Female,General,71075,PHH,10th Pass,Unemployed,0,Married,0,1,Indira Gandhi National Old Age Pension
TN-DIN-397731,Dindigul,83,Female,BC,48703,PHH,12th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-RAM-773532,Ramanathapuram,27,Male,BC,117351,PHH,Diploma,Agriculture,3.6,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-THE-352982,Theni,19,Female,General,19602,PHH,Graduate,Student,0,Single,0,0,Pudhumai Penn Scheme (Moovalur Ramamirtham)
TN-THE-141688,Theni,17,Male,MBC,24861,PHH,12th Pass,Student,0,Single,0,0,Not Eligible / General Public
TN-SIV-547232,Sivaganga,40,Female,MBC,30940,PHH,8th Pass,Unemployed,0,Married,0,0,Not Eligible / General Public
TN-VIR-456688,Virudhunagar,28,Female,BC,64672,AAY,8th Pass,Self-Employed,0,Separated,0,1,Mahalir Thittam (SHG Loan Scheme)
TN-RAM-641637,Ramanathapuram,63,Male,General,64463,PHH,10th Pass,Agriculture,1.6,Married,0,0,Indira Gandhi National Old Age Pension
TN-KAN-327936,Kanyakumari,35,Male,BC,66853,PHH,8th Pass,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-SIV-616290,Sivaganga,21,Male,MBC,49996,PHH,8th Pass,Student,0,Married,0,0,Not Eligible / General Public
TN-DIN-192923,Dindigul,20,Female,BC,82580,PHH,8th Pass,Student,0,Single,0,1,Mahalir Thittam (SHG Loan Scheme)
TN-TEN-300892,Tenkasi,24,Male,MBC,34306,PHH,10th Pass,Agriculture,1.4,Married,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-THO-757644,Thoothukudi,22,Female,BC,61403,PHH,Graduate,Daily Wage,0,Married,0,0,Pudhumai Penn Scheme (Moovalur Ramamirtham)
TN-SIV-977893,Sivaganga,23,Male,SC,104438,PHH,12th Pass,Agriculture,3.4,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-RAM-178852,Ramanathapuram,52,Male,MBC,69200,PHH,Graduate,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-TEN-513044,Tenkasi,81,Male,BC,16876,PHH,8th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-TEN-837176,Tenkasi,33,Male,MBC,207420,NPHH,10th Pass,Unemployed,0,Married,0,0,Not Eligible / General Public
TN-TEN-776662,Tenkasi,22,Male,MBC,59409,PHH,12th Pass,Agriculture,1.2,Married,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-THE-752126,Theni,38,Female,BC,61527,PHH,8th Pass,Daily Wage,0,Single,0,0,MGNREGS (100 Days Rural Employment)
TN-THO-795552,Thoothukudi,25,Female,BC,49526,PHH,10th Pass,Agriculture,3.2,Married,0,1,Mahalir Thittam (SHG Loan Scheme)
TN-TEN-794638,Tenkasi,75,Female,BC,48461,PHH,8th Pass,Unemployed,0,Widow,0,0,Destitute Widow Pension Scheme
TN-TEN-360046,Tenkasi,28,Male,MBC,34151,PHH,Illiterate,Agriculture,3.6,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-DIN-567512,Dindigul,40,Female,BC,40224,AAY,10th Pass,Unemployed,0,Married,0,0,Not Eligible / General Public
TN-SIV-686878,Sivaganga,33,Female,BC,102894,PHH,Diploma,Weaver,0,Married,0,1,Mahalir Thittam (SHG Loan Scheme)
TN-THE-189469,Theni,64,Male,SC,21725,PHH,10th Pass,Agriculture,3.1,Married,0,0,Indira Gandhi National Old Age Pension
TN-MAD-385063,Madurai,34,Female,MBC,22859,PHH,Illiterate,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-VIR-111381,Virudhunagar,56,Male,General,40734,AAY,12th Pass,Daily Wage,0,Married,0,0,MGNREGS (100 Days Rural Employment)
TN-TIR-330780,Tirunelveli,60,Female,SC,21861,PHH,Graduate,Agriculture,5,Married,0,0,Indira Gandhi National Old Age Pension
TN-TEN-312953,Tenkasi,56,Female,BC,48742,PHH,12th Pass,Agriculture,2.8,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-TIR-535931,Tirunelveli,78,Male,SC,69220,AAY,12th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-DIN-619707,Dindigul,29,Female,MBC,64719,PHH,12th Pass,Weaver,0,Married,0,0,Not Eligible / General Public
TN-TEN-130129,Tenkasi,17,Male,SC,34732,PHH,12th Pass,Student,0,Single,0,0,Not Eligible / General Public
TN-TEN-188835,Tenkasi,17,Female,BC,21527,PHH,Illiterate,Student,0,Single,0,0,Not Eligible / General Public
TN-VIR-224326,Virudhunagar,69,Male,BC,17776,PHH,Graduate,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-VIR-363927,Virudhunagar,55,Male,MBC,26216,PHH,Illiterate,Agriculture,1.9,Separated,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-SIV-873139,Sivaganga,27,Male,BC,19716,PHH,Illiterate,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-THO-691720,Thoothukudi,23,Female,BC,189753,NPHH,10th Pass,Agriculture,1.2,Single,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-MAD-824068,Madurai,21,Male,ST,34714,PHH,12th Pass,Student,0,Married,0,0,Not Eligible / General Public
TN-KAN-941076,Kanyakumari,23,Female,BC,71392,AAY,8th Pass,Daily Wage,0,Separated,0,0,MGNREGS (100 Days Rural Employment)
TN-DIN-959880,Dindigul,60,Female,SC,29033,PHH,10th Pass,Daily Wage,0,Separated,0,0,Indira Gandhi National Old Age Pension
TN-THE-745112,Theni,76,Male,SC,16566,PHH,10th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-THE-943710,Theni,45,Male,BC,23691,PHH,10th Pass,Agriculture,1,Married,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-TIR-116630,Tirunelveli,76,Female,MBC,21798,PHH,10th Pass,Unemployed,0,Widow,0,0,Destitute Widow Pension Scheme
TN-THO-759186,Thoothukudi,57,Female,MBC,95668,PHH,12th Pass,Daily Wage,0,Widow,0,0,Destitute Widow Pension Scheme
TN-SIV-486531,Sivaganga,35,Male,BC,41502,PHH,12th Pass,Agriculture,0.5,Single,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-RAM-538387,Ramanathapuram,74,Male,SC,57865,PHH,Illiterate,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-MAD-763648,Madurai,70,Female,MBC,56685,PHH,12th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-SIV-762567,Sivaganga,63,Male,SC,63981,PHH,8th Pass,Agriculture,2,Single,0,0,Indira Gandhi National Old Age Pension
TN-SIV-237873,Sivaganga,34,Male,SC,50568,PHH,Illiterate,Agriculture,4.7,Separated,0,0,MGNREGS (100 Days Rural Employment)
TN-DIN-801940,Dindigul,42,Female,BC,189806,NPHH,Illiterate,Daily Wage,0,Separated,0,0,MGNREGS (100 Days Rural Employment)
TN-THO-923087,Thoothukudi,46,Male,BC,35910,PHH,Diploma,Unemployed,0,Married,0,0,Not Eligible / General Public
TN-THO-778127,Thoothukudi,72,Female,General,18644,PHH,Graduate,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-KAN-777408,Kanyakumari,74,Female,SC,56641,PHH,10th Pass,Unemployed,0,Widow,0,1,Destitute Widow Pension Scheme
TN-MAD-613344,Madurai,63,Male,BC,56622,AAY,10th Pass,Daily Wage,0,Widow,0,0,Indira Gandhi National Old Age Pension
TN-THE-353347,Theni,23,Male,BC,30254,AAY,Illiterate,Daily Wage,0,Single,0,0,MGNREGS (100 Days Rural Employment)
TN-THO-874563,Thoothukudi,52,Female,SC,18270,PHH,8th Pass,Agriculture,5,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-KAN-162503,Kanyakumari,25,Male,MBC,69047,PHH,8th Pass,Agriculture,3.7,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-TIR-607849,Tirunelveli,41,Male,General,51534,PHH,10th Pass,Weaver,0,Married,0,0,Not Eligible / General Public
TN-VIR-620319,Virudhunagar,65,Male,BC,58862,PHH,10th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-THO-812684,Thoothukudi,36,Male,BC,190519,NPHH,10th Pass,Daily Wage,0,Single,0,0,MGNREGS (100 Days Rural Employment)
TN-VIR-535881,Virudhunagar,55,Male,MBC,39184,PHH,12th Pass,Unemployed,0,Married,1,0,Differently Abled Pension Scheme
TN-THO-916383,Thoothukudi,43,Female,MBC,36881,PHH,Diploma,Daily Wage,0,Widow,0,0,Destitute Widow Pension Scheme
TN-TIR-264324,Tirunelveli,24,Female,SC,95145,PHH,12th Pass,Daily Wage,0,Married,0,1,Mahalir Thittam (SHG Loan Scheme)
TN-KAN-640798,Kanyakumari,67,Female,BC,94927,PHH,10th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-MAD-905883,Madurai,70,Male,SC,65850,PHH,Graduate,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-THE-421415,Theni,56,Female,MBC,51134,PHH,8th Pass,Daily Wage,0,Married,0,1,Kalaignarin Kanavu Illam (Housing)
TN-VIR-202610,Virudhunagar,62,Female,BC,88347,PHH,10th Pass,Daily Wage,0,Single,0,0,Indira Gandhi National Old Age Pension
TN-SIV-120578,Sivaganga,64,Female,BC,40514,PHH,12th Pass,Daily Wage,0,Married,0,1,Indira Gandhi National Old Age Pension
TN-VIR-219547,Virudhunagar,67,Male,MBC,55990,PHH,10th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-MAD-672035,Madurai,25,Male,MBC,46464,PHH,10th Pass,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-MAD-283270,Madurai,75,Male,MBC,50872,PHH,10th Pass,Unemployed,0,Widow,0,0,Indira Gandhi National Old Age Pension
TN-KAN-940891,Kanyakumari,77,Male,MBC,40663,PHH,Illiterate,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-VIR-682828,Virudhunagar,53,Male,SC,71168,PHH,10th Pass,Self-Employed,0,Married,0,0,Not Eligible / General Public
TN-VIR-629506,Virudhunagar,66,Male,BC,48261,PHH,10th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-TIR-944334,Tirunelveli,23,Female,MBC,97839,PHH,8th Pass,Unemployed,0,Married,0,0,Not Eligible / General Public
TN-THE-340300,Theni,62,Male,BC,25802,PHH,10th Pass,Agriculture,2.1,Married,0,0,Indira Gandhi National Old Age Pension
TN-THO-839409,Thoothukudi,38,Male,SC,22703,AAY,10th Pass,Agriculture,4.2,Married,0,0,MGNREGS (100 Days Rural Employment)
TN-MAD-541885,Madurai,81,Female,BC,101669,PHH,Illiterate,Unemployed,0,Widow,0,1,Destitute Widow Pension Scheme
TN-MAD-684914,Madurai,26,Female,MBC,70639,PHH,8th Pass,Agriculture,1.7,Married,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-THE-840796,Theni,22,Male,BC,64754,PHH,8th Pass,Weaver,0,Separated,0,0,Not Eligible / General Public
TN-TEN-600967,Tenkasi,18,Female,General,155524,NPHH,12th Pass,Student,0,Single,0,0,Pudhumai Penn Scheme (Moovalur Ramamirtham)
TN-RAM-816840,Ramanathapuram,26,Male,ST,45458,AAY,12th Pass,Unemployed,0,Married,0,0,Not Eligible / General Public
TN-RAM-417659,Ramanathapuram,62,Male,MBC,29207,PHH,10th Pass,Agriculture,3.4,Married,0,0,Indira Gandhi National Old Age Pension
TN-RAM-955066,Ramanathapuram,20,Female,BC,95125,PHH,Graduate,Student,0,Single,0,0,Pudhumai Penn Scheme (Moovalur Ramamirtham)
TN-RAM-158332,Ramanathapuram,22,Male,General,57733,PHH,12th Pass,Daily Wage,0,Widow,0,0,MGNREGS (100 Days Rural Employment)
TN-TEN-153467,Tenkasi,54,Male,MBC,27236,PHH,8th Pass,Agriculture,1.7,Married,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-TIR-449987,Tirunelveli,50,Female,MBC,195519,NPHH,Diploma,Daily Wage,0,Married,0,0,MGNREGS (100 Days Rural Employment)
TN-SIV-662134,Sivaganga,23,Male,SC,19919,PHH,8th Pass,Daily Wage,0,Separated,0,0,MGNREGS (100 Days Rural Employment)
TN-TIR-692189,Tirunelveli,32,Female,BC,48359,PHH,Graduate,Agriculture,3.9,Married,0,1,Mahalir Thittam (SHG Loan Scheme)
TN-VIR-710448,Virudhunagar,31,Male,MBC,71414,AAY,10th Pass,Agriculture,1.7,Married,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-SIV-865462,Sivaganga,36,Female,BC,67529,PHH,10th Pass,Agriculture,0.9,Separated,0,1,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-KAN-710877,Kanyakumari,41,Male,BC,23542,PHH,Graduate,Daily Wage,0,Separated,1,0,Differently Abled Pension Scheme
TN-KAN-284219,Kanyakumari,57,Male,MBC,92583,PHH,Illiterate,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-TEN-163722,Tenkasi,85,Female,BC,39153,PHH,Illiterate,Unemployed,0,Widow,0,0,Destitute Widow Pension Scheme
TN-TEN-949390,Tenkasi,59,Female,SC,115559,PHH,10th Pass,Unemployed,0,Married,1,0,Differently Abled Pension Scheme
TN-SIV-305637,Sivaganga,40,Male,MBC,34044,PHH,Illiterate,Self-Employed,0,Married,0,0,Not Eligible / General Public
TN-MAD-203615,Madurai,61,Male,MBC,64267,PHH,12th Pass,Agriculture,2.7,Married,0,0,Indira Gandhi National Old Age Pension
TN-DIN-479653,Dindigul,77,Female,BC,74039,PHH,Graduate,Unemployed,0,Married,0,1,Indira Gandhi National Old Age Pension
TN-THE-967882,Theni,28,Male,MBC,29475,PHH,10th Pass,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-RAM-950341,Ramanathapuram,47,Female,BC,49530,PHH,10th Pass,Daily Wage,0,Married,0,1,Mahalir Thittam (SHG Loan Scheme)
TN-DIN-301035,Dindigul,28,Female,BC,86949,PHH,Illiterate,Self-Employed,0,Married,0,1,Mahalir Thittam (SHG Loan Scheme)
TN-DIN-865601,Dindigul,34,Female,BC,28430,PHH,Diploma,Daily Wage,0,Married,1,1,Differently Abled Pension Scheme
TN-THO-580803,Thoothukudi,36,Male,MBC,50748,PHH,Illiterate,Weaver,0,Widow,0,0,Not Eligible / General Public
TN-KAN-900834,Kanyakumari,57,Male,BC,33783,PHH,10th Pass,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-RAM-578810,Ramanathapuram,47,Female,BC,147524,NPHH,10th Pass,Agriculture,3.7,Married,0,0,MGNREGS (100 Days Rural Employment)
TN-THO-174770,Thoothukudi,54,Male,SC,63322,PHH,8th Pass,Daily Wage,0,Single,0,0,MGNREGS (100 Days Rural Employment)
TN-SIV-419752,Sivaganga,39,Female,MBC,94145,PHH,10th Pass,Daily Wage,0,Married,0,1,Mahalir Thittam (SHG Loan Scheme)
TN-KAN-663033,Kanyakumari,83,Female,MBC,46085,PHH,12th Pass,Unemployed,0,Married,0,1,Indira Gandhi National Old Age Pension
TN-KAN-629970,Kanyakumari,41,Male,General,98271,PHH,8th Pass,Agriculture,2.8,Married,1,0,Differently Abled Pension Scheme
TN-THO-384796,Thoothukudi,53,Female,General,49340,PHH,Diploma,Daily Wage,0,Married,0,1,Mahalir Thittam (SHG Loan Scheme)
TN-SIV-667679,Sivaganga,23,Female,SC,20706,PHH,12th Pass,Daily Wage,0,Married,0,1,Pudhumai Penn Scheme (Moovalur Ramamirtham)
TN-THO-664595,Thoothukudi,36,Male,BC,103470,PHH,8th Pass,Agriculture,2.3,Married,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-THE-140548,Theni,77,Female,BC,42079,PHH,10th Pass,Unemployed,0,Widow,0,0,Destitute Widow Pension Scheme
TN-THE-498708,Theni,30,Female,BC,48880,PHH,8th Pass,Daily Wage,0,Single,0,0,MGNREGS (100 Days Rural Employment)
TN-TEN-214318,Tenkasi,76,Female,SC,16611,PHH,10th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-TIR-800714,Tirunelveli,18,Female,SC,15221,PHH,10th Pass,Student,0,Single,0,0,Not Eligible / General Public
TN-THO-281794,Thoothukudi,50,Female,BC,54732,PHH,Illiterate,Agriculture,4.5,Married,0,1,Mahalir Thittam (SHG Loan Scheme)
TN-KAN-180281,Kanyakumari,79,Male,BC,131314,NPHH,12th Pass,Unemployed,0,Married,0,0,Not Eligible / General Public
TN-TEN-379036,Tenkasi,65,Female,MBC,43315,PHH,Illiterate,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-THO-673345,Thoothukudi,23,Female,BC,23562,PHH,Graduate,Self-Employed,0,Single,0,1,Pudhumai Penn Scheme (Moovalur Ramamirtham)
TN-TEN-771908,Tenkasi,34,Female,BC,84415,PHH,8th Pass,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-VIR-187322,Virudhunagar,44,Male,SC,70473,AAY,12th Pass,Weaver,0,Married,0,0,Not Eligible / General Public
TN-TIR-674678,Tirunelveli,42,Female,MBC,46805,AAY,10th Pass,Self-Employed,0,Married,0,1,Mahalir Thittam (SHG Loan Scheme)
TN-TIR-822297,Tirunelveli,18,Female,BC,37198,PHH,10th Pass,Student,0,Single,0,1,Mahalir Thittam (SHG Loan Scheme)
TN-SIV-793544,Sivaganga,22,Male,BC,19266,PHH,Graduate,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-TEN-110514,Tenkasi,37,Female,MBC,60152,PHH,8th Pass,Daily Wage,0,Married,0,1,Mahalir Thittam (SHG Loan Scheme)
TN-RAM-707690,Ramanathapuram,27,Female,BC,55981,PHH,Graduate,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-MAD-961499,Madurai,47,Female,SC,118499,PHH,Graduate,Agriculture,2.2,Married,0,1,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-RAM-319482,Ramanathapuram,34,Female,SC,43879,AAY,8th Pass,Agriculture,4.4,Widow,0,1,Destitute Widow Pension Scheme
TN-RAM-378272,Ramanathapuram,33,Female,SC,26144,PHH,Graduate,Daily Wage,0,Single,0,0,MGNREGS (100 Days Rural Employment)
TN-MAD-974076,Madurai,42,Female,BC,56651,PHH,12th Pass,Agriculture,1.8,Single,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-TIR-614377,Tirunelveli,33,Male,BC,111320,PHH,8th Pass,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-MAD-290598,Madurai,31,Female,SC,30031,AAY,12th Pass,Unemployed,0,Married,0,1,Mahalir Thittam (SHG Loan Scheme)
TN-KAN-709435,Kanyakumari,67,Female,MBC,58777,PHH,Graduate,Unemployed,0,Married,0,1,Indira Gandhi National Old Age Pension
TN-KAN-980038,Kanyakumari,18,Female,BC,46672,AAY,12th Pass,Student,0,Single,0,1,Pudhumai Penn Scheme (Moovalur Ramamirtham)
TN-VIR-190366,Virudhunagar,30,Female,SC,73826,PHH,Illiterate,Weaver,0,Married,0,0,Not Eligible / General Public
TN-KAN-158737,Kanyakumari,49,Male,MBC,35437,PHH,10th Pass,Daily Wage,0,Widow,0,0,MGNREGS (100 Days Rural Employment)
TN-DIN-861132,Dindigul,58,Female,SC,248356,NPHH,Illiterate,Daily Wage,0,Single,0,0,MGNREGS (100 Days Rural Employment)
TN-THE-874747,Theni,39,Female,MBC,44003,PHH,12th Pass,Agriculture,2.5,Married,0,1,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-TIR-317953,Tirunelveli,27,Male,SC,56125,PHH,12th Pass,Weaver,0,Widow,0,0,Not Eligible / General Public
TN-THO-791575,Thoothukudi,50,Female,General,18034,AAY,12th Pass,Agriculture,2.9,Single,0,1,Mahalir Thittam (SHG Loan Scheme)
TN-THE-662161,Theni,52,Female,SC,37232,AAY,10th Pass,Unemployed,0,Widow,0,0,Destitute Widow Pension Scheme
TN-THE-710546,Theni,46,Female,SC,29337,PHH,8th Pass,Self-Employed,0,Married,0,1,Mahalir Thittam (SHG Loan Scheme)
TN-THE-547559,Theni,65,Female,BC,29814,PHH,10th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-THE-636021,Theni,37,Female,BC,87417,PHH,8th Pass,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-SIV-318463,Sivaganga,80,Male,BC,101330,PHH,12th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-TIR-548560,Tirunelveli,50,Male,BC,57636,PHH,Diploma,Agriculture,2.6,Single,0,0,MGNREGS (100 Days Rural Employment)
TN-SIV-716093,Sivaganga,32,Male,SC,47632,PHH,10th Pass,Daily Wage,0,Separated,0,0,MGNREGS (100 Days Rural Employment)
TN-RAM-160737,Ramanathapuram,37,Male,BC,77558,PHH,Graduate,Agriculture,4.3,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-DIN-651064,Dindigul,47,Female,MBC,79308,PHH,Graduate,Daily Wage,0,Widow,0,1,Destitute Widow Pension Scheme
TN-MAD-246099,Madurai,54,Female,SC,109801,PHH,Graduate,Agriculture,1.9,Single,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-VIR-563447,Virudhunagar,77,Female,BC,34700,PHH,12th Pass,Unemployed,0,Widow,0,0,Destitute Widow Pension Scheme
TN-VIR-109462,Virudhunagar,69,Male,BC,54953,PHH,12th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-THE-612108,Theni,18,Female,SC,27355,PHH,Illiterate,Student,0,Single,0,0,Not Eligible / General Public
TN-DIN-520289,Dindigul,47,Male,MBC,74030,PHH,12th Pass,Agriculture,1.2,Widow,1,0,Differently Abled Pension Scheme
TN-THE-160093,Theni,35,Male,MBC,59837,PHH,10th Pass,Daily Wage,0,Widow,0,0,MGNREGS (100 Days Rural Employment)
TN-TEN-401897,Tenkasi,68,Male,MBC,48662,AAY,8th Pass,Unemployed,0,Widow,0,0,Indira Gandhi National Old Age Pension
TN-KAN-336587,Kanyakumari,30,Female,BC,58978,PHH,10th Pass,Agriculture,4.5,Single,0,1,Mahalir Thittam (SHG Loan Scheme)
TN-DIN-979284,Dindigul,60,Male,MBC,61939,PHH,Graduate,Weaver,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-KAN-706698,Kanyakumari,58,Female,BC,158424,NPHH,10th Pass,Agriculture,1.6,Married,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-THE-520562,Theni,69,Female,ST,58858,PHH,10th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-SIV-777249,Sivaganga,66,Female,MBC,32967,AAY,10th Pass,Unemployed,0,Widow,0,1,Destitute Widow Pension Scheme
TN-SIV-443911,Sivaganga,59,Female,SC,81203,PHH,Illiterate,Agriculture,3.2,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-SIV-752179,Sivaganga,79,Female,BC,48004,PHH,10th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-THO-994539,Thoothukudi,46,Female,BC,31475,AAY,8th Pass,Self-Employed,0,Married,0,0,Not Eligible / General Public
TN-DIN-229111,Dindigul,82,Male,BC,70005,AAY,10th Pass,Unemployed,0,Widow,0,0,Indira Gandhi National Old Age Pension
TN-VIR-730147,Virudhunagar,20,Male,BC,49147,PHH,Diploma,Student,0,Single,0,0,Not Eligible / General Public
TN-THO-376285,Thoothukudi,33,Male,MBC,45978,PHH,10th Pass,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-KAN-724005,Kanyakumari,71,Male,SC,51408,PHH,Illiterate,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-THO-356471,Thoothukudi,22,Male,BC,49755,PHH,Graduate,Weaver,0,Married,0,0,Not Eligible / General Public
TN-THO-489041,Thoothukudi,63,Male,General,19344,PHH,Graduate,Daily Wage,0,Single,0,0,Indira Gandhi National Old Age Pension
TN-THE-446596,Theni,21,Female,BC,180648,NPHH,8th Pass,Student,0,Married,0,1,Mahalir Thittam (SHG Loan Scheme)
TN-KAN-659182,Kanyakumari,23,Female,MBC,71016,PHH,Diploma,Daily Wage,0,Married,0,1,Pudhumai Penn Scheme (Moovalur Ramamirtham)
TN-TIR-128091,Tirunelveli,77,Female,MBC,20145,AAY,Illiterate,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-MAD-785124,Madurai,40,Female,SC,60816,PHH,8th Pass,Agriculture,3.6,Married,0,0,Kalaignarin Kanavu Illam (Housing)
